machine_id,value_ISO,value_DEMO,value_ACC,value_P2P,valueTEMP,timestamp
1,0.369140655,0.000328064,0.013183595,0.044921879,26,2022-12-7 14:3:36
1,0.369140655,0.000328064,0.013183595,0.044921879,26,2022-12-7 14:3:41
1,0.36718753,0.000329971,0.01312256,0.045654301,26,2022-12-7 14:3:46
1,0.36718753,0.000329971,0.01312256,0.045654301,26,2022-12-7 14:3:51
1,0.36718753,0.000329971,0.01312256,0.045654301,26,2022-12-7 14:3:56
1,0.36718753,0.000329971,0.01312256,0.045654301,26,2022-12-7 14:4:1
1,0.36718753,0.000329971,0.01312256,0.045654301,26,2022-12-7 14:4:6
1,0.36718753,0.000329971,0.01312256,0.045654301,26,2022-12-7 14:4:11
1,0.369140655,0.000335693,0.01312256,0.045166019,26,2022-12-7 14:4:16
1,0.369140655,0.000335693,0.01312256,0.045166019,26,2022-12-7 14:4:21
1,0.369140655,0.000335693,0.01312256,0.045166019,26,2022-12-7 14:4:26
1,0.369140655,0.000335693,0.01312256,0.045166019,26,2022-12-7 14:4:32
1,0.369140655,0.000335693,0.01312256,0.045166019,26,2022-12-7 14:4:37
1,0.369140655,0.000335693,0.01312256,0.045166019,26,2022-12-7 14:4:42
1,0.369140655,0.000396729,0.01324463,0.058349613,26,2022-12-7 14:4:47
1,0.369140655,0.000396729,0.01324463,0.058349613,26,2022-12-7 14:4:52
1,0.369140655,0.000396729,0.01324463,0.058349613,26,2022-12-7 14:4:57
1,0.369140655,0.000396729,0.01324463,0.058349613,26,2022-12-7 14:5:2
1,0.369140655,0.000396729,0.01324463,0.058349613,26,2022-12-7 14:5:7
1,0.369140655,0.000396729,0.01324463,0.058349613,26,2022-12-7 14:5:12
1,0.369140655,0.000335693,0.01312256,0.044677738,27,2022-12-7 14:5:17
1,0.369140655,0.000335693,0.01312256,0.044677738,27,2022-12-7 14:5:22
1,0.369140655,0.000335693,0.01312256,0.044677738,27,2022-12-7 14:5:27
1,0.369140655,0.000335693,0.01312256,0.044677738,27,2022-12-7 14:5:32
1,0.369140655,0.000335693,0.01312256,0.044677738,27,2022-12-7 14:5:37
1,0.37109378,0.000339508,0.01312256,0.04541016,27,2022-12-7 14:5:42
1,0.37109378,0.000339508,0.01312256,0.04541016,27,2022-12-7 14:5:47
1,0.37109378,0.000339508,0.01312256,0.04541016,27,2022-12-7 14:5:52
1,0.37109378,0.000339508,0.01312256,0.04541016,27,2022-12-7 14:5:57
1,0.37109378,0.000339508,0.01312256,0.04541016,27,2022-12-7 14:6:2
1,0.37109378,0.000339508,0.01312256,0.04541016,27,2022-12-7 14:6:7
1,0.36718753,0.000335693,0.01312256,0.046386722,27,2022-12-7 14:6:12
1,0.36718753,0.000335693,0.01312256,0.046386722,27,2022-12-7 14:6:17
1,0.36718753,0.000335693,0.01312256,0.046386722,27,2022-12-7 14:6:22
1,0.36718753,0.000335693,0.01312256,0.046386722,27,2022-12-7 14:6:27
1,0.36718753,0.000335693,0.01312256,0.046386722,27,2022-12-7 14:6:32
1,0.36718753,0.000335693,0.01312256,0.046386722,27,2022-12-7 14:6:37
1,0.369140655,0.000337601,0.01312256,0.046875004,27,2022-12-7 14:6:42
1,0.369140655,0.000337601,0.01312256,0.046875004,27,2022-12-7 14:6:48
1,0.369140655,0.000337601,0.01312256,0.046875004,27,2022-12-7 14:6:53
1,0.369140655,0.000337601,0.01312256,0.046875004,27,2022-12-7 14:6:58
1,0.369140655,0.000337601,0.01312256,0.046875004,27,2022-12-7 14:7:3
1,0.369140655,0.000337601,0.01312256,0.046875004,27,2022-12-7 14:7:8
1,0.369140655,0.000335693,0.01312256,0.044677738,27,2022-12-7 14:7:13
1,0.369140655,0.000335693,0.01312256,0.044677738,27,2022-12-7 14:7:18
1,0.369140655,0.000335693,0.01312256,0.044677738,27,2022-12-7 14:7:23
1,0.369140655,0.000335693,0.01312256,0.044677738,27,2022-12-7 14:7:28
1,0.369140655,0.000335693,0.01312256,0.044677738,27,2022-12-7 14:7:33
1,0.369140655,0.000335693,0.01312256,0.044677738,27,2022-12-7 14:7:38
1,0.369140655,0.000328064,0.013183595,0.045654301,27,2022-12-7 14:7:43
1,0.369140655,0.000328064,0.013183595,0.045654301,27,2022-12-7 14:7:48
1,0.369140655,0.000328064,0.013183595,0.045654301,27,2022-12-7 14:7:53
1,0.369140655,0.000328064,0.013183595,0.045654301,27,2022-12-7 14:7:58
1,0.369140655,0.000328064,0.013183595,0.045654301,27,2022-12-7 14:8:3
1,0.369140655,0.000328064,0.013183595,0.045654301,27,2022-12-7 14:8:8
1,0.369140655,0.000337601,0.013183595,0.044921879,27,2022-12-7 14:8:13
1,0.369140655,0.000337601,0.013183595,0.044921879,27,2022-12-7 14:8:18
1,0.369140655,0.000337601,0.013183595,0.044921879,27,2022-12-7 14:8:23
1,0.369140655,0.000337601,0.013183595,0.044921879,27,2022-12-7 14:8:28
1,0.369140655,0.000337601,0.013183595,0.044921879,27,2022-12-7 14:8:33
1,0.369140655,0.000337601,0.013183595,0.044921879,27,2022-12-7 14:8:38
1,0.376953155,0.000335693,0.013183595,0.044921879,27,2022-12-7 14:8:43
1,0.376953155,0.000335693,0.013183595,0.044921879,27,2022-12-7 14:8:48
1,0.376953155,0.000335693,0.013183595,0.044921879,27,2022-12-7 14:8:53
1,0.376953155,0.000335693,0.013183595,0.044921879,27,2022-12-7 14:8:58
1,0.376953155,0.000335693,0.013183595,0.044921879,27,2022-12-7 14:9:3
1,0.376953155,0.000335693,0.013183595,0.044921879,27,2022-12-7 14:9:8
1,0.369140655,0.000331879,0.013183595,0.044921879,27,2022-12-7 14:9:14
1,0.369140655,0.000331879,0.013183595,0.044921879,27,2022-12-7 14:9:19
1,0.369140655,0.000331879,0.013183595,0.044921879,27,2022-12-7 14:9:24
1,0.369140655,0.000331879,0.013183595,0.044921879,27,2022-12-7 14:9:29
1,0.369140655,0.000331879,0.013183595,0.044921879,27,2022-12-7 14:9:34
1,0.37109378,0.000333786,0.013183595,0.044921879,27,2022-12-7 14:9:39
1,0.37109378,0.000333786,0.013183595,0.044921879,27,2022-12-7 14:9:44
1,0.37109378,0.000333786,0.013183595,0.044921879,27,2022-12-7 14:9:49
1,0.37109378,0.000333786,0.013183595,0.044921879,27,2022-12-7 14:9:54
1,0.37109378,0.000333786,0.013183595,0.044921879,27,2022-12-7 14:9:59
1,0.37109378,0.000333786,0.013183595,0.044921879,27,2022-12-7 14:10:4
1,0.37109378,0.000333786,0.013183595,0.044921879,27,2022-12-7 14:10:9
1,0.37109378,0.000328064,0.013183595,0.044921879,27,2022-12-7 14:10:14
1,0.37109378,0.000328064,0.013183595,0.044921879,27,2022-12-7 14:10:19
1,0.37109378,0.000328064,0.013183595,0.044921879,27,2022-12-7 14:10:24
1,0.37109378,0.000328064,0.013183595,0.044921879,27,2022-12-7 14:10:29
1,0.37109378,0.000328064,0.013183595,0.044921879,27,2022-12-7 14:10:34
1,0.51171881,0.012084962,0.059570316,0.48437503,27,2022-12-7 14:10:39
1,0.51171881,0.012084962,0.059570316,0.48437503,27,2022-12-7 14:10:44
1,0.51171881,0.012084962,0.059570316,0.48437503,27,2022-12-7 14:10:49
1,0.51171881,0.012084962,0.059570316,0.48437503,27,2022-12-7 14:10:54
1,0.51171881,0.012084962,0.059570316,0.48437503,27,2022-12-7 14:10:59
1,0.51171881,0.012084962,0.059570316,0.48437503,27,2022-12-7 14:11:4
1,0.49609378,0.01312256,0.060302738,0.470703155,27,2022-12-7 14:11:9
1,0.49609378,0.01312256,0.060302738,0.470703155,27,2022-12-7 14:11:14
1,0.49609378,0.01312256,0.060302738,0.470703155,27,2022-12-7 14:11:19
1,0.49609378,0.01312256,0.060302738,0.470703155,27,2022-12-7 14:11:24
1,0.49609378,0.01312256,0.060302738,0.470703155,27,2022-12-7 14:11:29
1,0.49609378,0.01312256,0.060302738,0.470703155,27,2022-12-7 14:11:35
1,0.490234405,0.01348877,0.060058597,0.443359405,26,2022-12-7 14:11:40
1,0.490234405,0.01348877,0.060058597,0.443359405,26,2022-12-7 14:11:45
1,0.490234405,0.01348877,0.060058597,0.443359405,26,2022-12-7 14:11:50
1,0.490234405,0.01348877,0.060058597,0.443359405,26,2022-12-7 14:11:55
1,0.490234405,0.01348877,0.060058597,0.443359405,26,2022-12-7 14:12:0
1,0.490234405,0.01348877,0.060058597,0.443359405,26,2022-12-7 14:12:5
1,0.478515655,0.01348877,0.059814457,0.42578128,26,2022-12-7 14:12:10
1,0.478515655,0.01348877,0.059814457,0.42578128,26,2022-12-7 14:12:15
1,0.478515655,0.01348877,0.059814457,0.42578128,26,2022-12-7 14:12:20
1,0.478515655,0.01348877,0.059814457,0.42578128,26,2022-12-7 14:12:25
1,0.478515655,0.01348877,0.059814457,0.42578128,26,2022-12-7 14:12:30
1,0.478515655,0.01348877,0.059814457,0.42578128,26,2022-12-7 14:12:35
1,0.482421905,0.01312256,0.059570316,0.47265628,26,2022-12-7 14:12:40
1,0.482421905,0.01312256,0.059570316,0.47265628,26,2022-12-7 14:12:45
1,0.482421905,0.01312256,0.059570316,0.47265628,26,2022-12-7 14:12:50
1,0.482421905,0.01312256,0.059570316,0.47265628,26,2022-12-7 14:12:55
1,0.482421905,0.01312256,0.059570316,0.47265628,26,2022-12-7 14:13:0
1,0.482421905,0.01312256,0.059570316,0.47265628,26,2022-12-7 14:13:5
1,0.47265628,0.013732911,0.062011722,0.494140655,26,2022-12-7 14:13:10
1,0.47265628,0.013732911,0.062011722,0.494140655,26,2022-12-7 14:13:15
1,0.47265628,0.013732911,0.062011722,0.494140655,26,2022-12-7 14:13:20
1,0.47265628,0.013732911,0.062011722,0.494140655,26,2022-12-7 14:13:25
1,0.47265628,0.013732911,0.062011722,0.494140655,26,2022-12-7 14:13:30
1,0.47265628,0.013732911,0.062011722,0.494140655,26,2022-12-7 14:13:35
1,0.458984405,0.013854981,0.061279301,0.43750003,26,2022-12-7 14:13:40
1,0.458984405,0.013854981,0.061279301,0.43750003,26,2022-12-7 14:13:45
1,0.458984405,0.013854981,0.061279301,0.43750003,26,2022-12-7 14:13:50
1,0.458984405,0.013854981,0.061279301,0.43750003,26,2022-12-7 14:13:56
1,0.458984405,0.013854981,0.061279301,0.43750003,26,2022-12-7 14:14:1
1,0.458984405,0.013854981,0.061279301,0.43750003,26,2022-12-7 14:14:6
1,0.486328155,0.013793946,0.066406257,0.482421905,26,2022-12-7 14:14:11
1,0.486328155,0.013793946,0.066406257,0.482421905,26,2022-12-7 14:14:16
1,0.486328155,0.013793946,0.066406257,0.482421905,26,2022-12-7 14:14:21
1,0.486328155,0.013793946,0.066406257,0.482421905,26,2022-12-7 14:14:26
1,0.486328155,0.013793946,0.066406257,0.482421905,26,2022-12-7 14:14:31
1,0.486328155,0.013793946,0.066406257,0.482421905,26,2022-12-7 14:14:36
1,0.365234405,0.000328064,0.013000489,0.044433597,26,2022-12-7 14:14:41
1,0.365234405,0.000328064,0.013000489,0.044433597,26,2022-12-7 14:14:46
1,0.365234405,0.000328064,0.013000489,0.044433597,26,2022-12-7 14:14:51
1,0.365234405,0.000328064,0.013000489,0.044433597,26,2022-12-7 14:14:56
1,0.365234405,0.000328064,0.013000489,0.044433597,26,2022-12-7 14:15:1
1,0.365234405,0.000328064,0.013000489,0.044433597,26,2022-12-7 14:15:6
1,0.365234405,0.000326157,0.013000489,0.044921879,26,2022-12-7 14:15:11
1,0.365234405,0.000326157,0.013000489,0.044921879,26,2022-12-7 14:15:16
1,0.365234405,0.000326157,0.013000489,0.044921879,26,2022-12-7 14:15:21
1,0.365234405,0.000326157,0.013000489,0.044921879,26,2022-12-7 14:15:26
1,0.365234405,0.000326157,0.013000489,0.044921879,26,2022-12-7 14:15:31
1,0.37109378,0.000322342,0.013061524,0.045166019,26,2022-12-7 14:15:36
1,0.37109378,0.000322342,0.013061524,0.045166019,26,2022-12-7 14:15:41
1,0.37109378,0.000322342,0.013061524,0.045166019,26,2022-12-7 14:15:46
1,0.37109378,0.000322342,0.013061524,0.045166019,26,2022-12-7 14:15:51
1,0.37109378,0.000322342,0.013061524,0.045166019,26,2022-12-7 14:15:56
1,0.37109378,0.000322342,0.013061524,0.045166019,26,2022-12-7 14:16:1
1,0.36328128,0.000318527,0.012878419,0.044677738,26,2022-12-7 14:16:6
1,0.36328128,0.000318527,0.012878419,0.044677738,26,2022-12-7 14:16:11
1,0.36328128,0.000318527,0.012878419,0.044677738,26,2022-12-7 14:16:16
1,0.36328128,0.000318527,0.012878419,0.044677738,26,2022-12-7 14:16:22
1,0.36328128,0.000318527,0.012878419,0.044677738,26,2022-12-7 14:16:27
1,0.36328128,0.000318527,0.012878419,0.044677738,26,2022-12-7 14:16:32
1,0.361328155,0.000318527,0.012878419,0.043945316,26,2022-12-7 14:16:37
1,0.361328155,0.000318527,0.012878419,0.043945316,26,2022-12-7 14:16:42
1,0.361328155,0.000318527,0.012878419,0.043945316,26,2022-12-7 14:16:47
1,0.361328155,0.000318527,0.012878419,0.043945316,26,2022-12-7 14:16:52
1,0.361328155,0.000318527,0.012878419,0.043945316,26,2022-12-7 14:16:57
1,0.361328155,0.000318527,0.012878419,0.043945316,26,2022-12-7 14:17:2
1,0.361328155,0.000314713,0.012939454,0.044921879,26,2022-12-7 14:17:7
1,0.361328155,0.000314713,0.012939454,0.044921879,26,2022-12-7 14:17:12
1,0.361328155,0.000314713,0.012939454,0.044921879,26,2022-12-7 14:17:17
1,0.361328155,0.000314713,0.012939454,0.044921879,26,2022-12-7 14:17:22
1,0.361328155,0.000314713,0.012939454,0.044921879,26,2022-12-7 14:17:27
1,0.361328155,0.000314713,0.012939454,0.044921879,26,2022-12-7 14:17:32
1,0.361328155,0.000318527,0.012878419,0.043212894,26,2022-12-7 14:17:37
1,0.361328155,0.000318527,0.012878419,0.043212894,26,2022-12-7 14:17:42
1,0.361328155,0.000318527,0.012878419,0.043212894,26,2022-12-7 14:17:47
1,0.361328155,0.000318527,0.012878419,0.043212894,26,2022-12-7 14:17:52
1,0.361328155,0.000318527,0.012878419,0.043212894,26,2022-12-7 14:17:57
1,0.361328155,0.000318527,0.012878419,0.043212894,26,2022-12-7 14:18:2
1,0.36328128,0.000312805,0.012939454,0.044433597,26,2022-12-7 14:18:7
1,0.36328128,0.000312805,0.012939454,0.044433597,26,2022-12-7 14:18:12
1,0.36328128,0.000312805,0.012939454,0.044433597,26,2022-12-7 14:18:17
1,0.36328128,0.000312805,0.012939454,0.044433597,26,2022-12-7 14:18:22
1,0.36328128,0.000312805,0.012939454,0.044433597,26,2022-12-7 14:18:27
1,0.36328128,0.000312805,0.012939454,0.044433597,26,2022-12-7 14:18:32
1,0.361328155,0.000318527,0.012878419,0.043945316,26,2022-12-7 14:18:37
1,0.361328155,0.000318527,0.012878419,0.043945316,26,2022-12-7 14:18:42
1,0.361328155,0.000318527,0.012878419,0.043945316,26,2022-12-7 14:18:48
1,0.361328155,0.000318527,0.012878419,0.043945316,26,2022-12-7 14:18:53
1,0.361328155,0.000318527,0.012878419,0.043945316,26,2022-12-7 14:18:58
1,0.365234405,0.000318527,0.012878419,0.044189457,26,2022-12-7 14:19:3
1,0.365234405,0.000318527,0.012878419,0.044189457,26,2022-12-7 14:19:8
1,0.365234405,0.000318527,0.012878419,0.044189457,26,2022-12-7 14:19:13
1,0.365234405,0.000318527,0.012878419,0.044189457,26,2022-12-7 14:19:18
1,0.365234405,0.000318527,0.012878419,0.044189457,26,2022-12-7 14:19:23
1,0.365234405,0.000318527,0.012878419,0.044189457,26,2022-12-7 14:19:28
1,0.490234405,0.013427735,0.060302738,0.45312503,26,2022-12-7 14:19:33
1,0.490234405,0.013427735,0.060302738,0.45312503,26,2022-12-7 14:19:38
1,0.490234405,0.013427735,0.060302738,0.45312503,26,2022-12-7 14:19:43
1,0.490234405,0.013427735,0.060302738,0.45312503,26,2022-12-7 14:19:48
1,0.490234405,0.013427735,0.060302738,0.45312503,26,2022-12-7 14:19:53
1,0.490234405,0.013427735,0.060302738,0.45312503,26,2022-12-7 14:19:58
1,0.466796905,0.013000489,0.057861332,0.419921905,26,2022-12-7 14:20:3
1,0.466796905,0.013000489,0.057861332,0.419921905,26,2022-12-7 14:20:8
1,0.466796905,0.013000489,0.057861332,0.419921905,26,2022-12-7 14:20:13
1,0.466796905,0.013000489,0.057861332,0.419921905,26,2022-12-7 14:20:18
1,0.466796905,0.013000489,0.057861332,0.419921905,26,2022-12-7 14:20:23
1,0.466796905,0.013000489,0.057861332,0.419921905,26,2022-12-7 14:20:28
1,0.46093753,0.0133667,0.060546879,0.427734405,26,2022-12-7 14:20:33
1,0.46093753,0.0133667,0.060546879,0.427734405,26,2022-12-7 14:20:38
1,0.46093753,0.0133667,0.060546879,0.427734405,26,2022-12-7 14:20:43
1,0.46093753,0.0133667,0.060546879,0.427734405,26,2022-12-7 14:20:48
1,0.46093753,0.0133667,0.060546879,0.427734405,26,2022-12-7 14:20:53
1,0.46093753,0.0133667,0.060546879,0.427734405,26,2022-12-7 14:20:58
1,0.47265628,0.013793946,0.06347657,0.53906256,26,2022-12-7 14:21:3
1,0.47265628,0.013793946,0.06347657,0.53906256,26,2022-12-7 14:21:8
1,0.47265628,0.013793946,0.06347657,0.53906256,26,2022-12-7 14:21:13
1,0.47265628,0.013793946,0.06347657,0.53906256,26,2022-12-7 14:21:19
1,0.47265628,0.013793946,0.06347657,0.53906256,26,2022-12-7 14:21:24
1,0.47265628,0.013793946,0.06347657,0.53906256,26,2022-12-7 14:21:29
1,0.361328155,0.000305176,0.012817384,0.043945316,26,2022-12-7 14:21:34
1,0.361328155,0.000305176,0.012817384,0.043945316,26,2022-12-7 14:21:39
1,0.361328155,0.000305176,0.012817384,0.043945316,26,2022-12-7 14:21:44
1,0.361328155,0.000305176,0.012817384,0.043945316,26,2022-12-7 14:21:49
1,0.361328155,0.000305176,0.012817384,0.043945316,26,2022-12-7 14:21:54
1,0.361328155,0.000305176,0.012817384,0.043945316,26,2022-12-7 14:21:59
1,0.35937503,0.000310898,0.012817384,0.043945316,26,2022-12-7 14:22:4
1,0.35937503,0.000310898,0.012817384,0.043945316,26,2022-12-7 14:22:9
1,0.35937503,0.000310898,0.012817384,0.043945316,26,2022-12-7 14:22:14
1,0.35937503,0.000310898,0.012817384,0.043945316,26,2022-12-7 14:22:19
1,0.35937503,0.000310898,0.012817384,0.043945316,26,2022-12-7 14:22:24
1,0.35937503,0.000310898,0.012817384,0.043945316,26,2022-12-7 14:22:29
1,0.361328155,0.000307083,0.012817384,0.043457035,26,2022-12-7 14:22:34
1,0.361328155,0.000307083,0.012817384,0.043457035,26,2022-12-7 14:22:39
1,0.361328155,0.000307083,0.012817384,0.043457035,26,2022-12-7 14:22:44
1,0.361328155,0.000307083,0.012817384,0.043457035,26,2022-12-7 14:22:49
1,0.361328155,0.000307083,0.012817384,0.043457035,26,2022-12-7 14:22:54
1,0.361328155,0.000307083,0.012817384,0.043457035,26,2022-12-7 14:22:59
1,0.36328128,0.000312805,0.012817384,0.043457035,26,2022-12-7 14:23:4
1,0.36328128,0.000312805,0.012817384,0.043457035,26,2022-12-7 14:23:9
1,0.36328128,0.000312805,0.012817384,0.043457035,26,2022-12-7 14:23:14
1,0.36328128,0.000312805,0.012817384,0.043457035,26,2022-12-7 14:23:19
1,0.36328128,0.000312805,0.012817384,0.043457035,26,2022-12-7 14:23:24
1,0.36328128,0.000312805,0.012817384,0.043457035,26,2022-12-7 14:23:29
1,0.361328155,0.000308991,0.012817384,0.042480472,26,2022-12-7 14:23:34
1,0.361328155,0.000308991,0.012817384,0.042480472,26,2022-12-7 14:23:40
1,0.361328155,0.000308991,0.012817384,0.042480472,26,2022-12-7 14:23:45
1,0.361328155,0.000308991,0.012817384,0.042480472,26,2022-12-7 14:23:50
1,0.361328155,0.000308991,0.012817384,0.042480472,26,2022-12-7 14:23:55
1,0.36328128,0.000308991,0.012878419,0.043701176,26,2022-12-7 14:24:0
1,0.36328128,0.000308991,0.012878419,0.043701176,26,2022-12-7 14:24:5
1,0.36328128,0.000308991,0.012878419,0.043701176,26,2022-12-7 14:24:10
1,0.36328128,0.000308991,0.012878419,0.043701176,26,2022-12-7 14:24:15
1,0.36328128,0.000308991,0.012878419,0.043701176,26,2022-12-7 14:24:20
1,0.36328128,0.000308991,0.012878419,0.043701176,26,2022-12-7 14:24:25
1,0.361328155,0.000307083,0.012817384,0.043945316,26,2022-12-7 14:24:30
1,0.361328155,0.000307083,0.012817384,0.043945316,26,2022-12-7 14:24:35
1,0.361328155,0.000307083,0.012817384,0.043945316,26,2022-12-7 14:24:40
1,0.361328155,0.000307083,0.012817384,0.043945316,26,2022-12-7 14:24:45
1,0.361328155,0.000307083,0.012817384,0.043945316,26,2022-12-7 14:24:50
1,0.361328155,0.000307083,0.012817384,0.043945316,26,2022-12-7 14:24:55
1,0.361328155,0.000308991,0.012878419,0.043212894,26,2022-12-7 14:25:0
1,0.361328155,0.000308991,0.012878419,0.043212894,26,2022-12-7 14:25:5
1,0.361328155,0.000308991,0.012878419,0.043212894,26,2022-12-7 14:25:10
1,0.361328155,0.000308991,0.012878419,0.043212894,26,2022-12-7 14:25:15
1,0.361328155,0.000308991,0.012878419,0.043212894,26,2022-12-7 14:25:20
1,0.361328155,0.000308991,0.012878419,0.043212894,26,2022-12-7 14:25:25
1,0.36328128,0.00031662,0.012817384,0.043945316,26,2022-12-7 14:25:30
1,0.36328128,0.00031662,0.012817384,0.043945316,26,2022-12-7 14:25:35
1,0.36328128,0.00031662,0.012817384,0.043945316,26,2022-12-7 14:25:40
1,0.36328128,0.00031662,0.012817384,0.043945316,26,2022-12-7 14:25:45
1,0.36328128,0.00031662,0.012817384,0.043945316,26,2022-12-7 14:25:50
1,0.36328128,0.00031662,0.012817384,0.043945316,26,2022-12-7 14:25:56
1,0.36328128,0.000312805,0.012878419,0.043457035,26,2022-12-7 14:26:1
1,0.36328128,0.000312805,0.012878419,0.043457035,26,2022-12-7 14:26:6
1,0.36328128,0.000312805,0.012878419,0.043457035,26,2022-12-7 14:26:11
1,0.36328128,0.000312805,0.012878419,0.043457035,26,2022-12-7 14:26:16
1,0.36328128,0.000312805,0.012878419,0.043457035,26,2022-12-7 14:26:21
1,0.36328128,0.000312805,0.012878419,0.043457035,26,2022-12-7 14:26:26
1,0.36328128,0.000314713,0.012878419,0.043701176,26,2022-12-7 14:26:31
1,0.36328128,0.000314713,0.012878419,0.043701176,26,2022-12-7 14:26:36
1,0.36328128,0.000314713,0.012878419,0.043701176,26,2022-12-7 14:26:41
1,0.36328128,0.000314713,0.012878419,0.043701176,26,2022-12-7 14:26:46
1,0.36328128,0.000314713,0.012878419,0.043701176,26,2022-12-7 14:26:51
1,0.36328128,0.000314713,0.012878419,0.043701176,26,2022-12-7 14:26:56
1,0.365234405,0.000312805,0.012939454,0.043457035,26,2022-12-7 14:27:1
1,0.365234405,0.000312805,0.012939454,0.043457035,26,2022-12-7 14:27:6
1,0.365234405,0.000312805,0.012939454,0.043457035,26,2022-12-7 14:27:11
1,0.365234405,0.000312805,0.012939454,0.043457035,26,2022-12-7 14:27:16
1,0.365234405,0.000312805,0.012939454,0.043457035,26,2022-12-7 14:27:21
1,0.365234405,0.000312805,0.012939454,0.043457035,26,2022-12-7 14:27:26
1,0.36328128,0.000310898,0.012939454,0.043457035,26,2022-12-7 14:27:31
1,0.36328128,0.000310898,0.012939454,0.043457035,26,2022-12-7 14:27:36
1,0.36328128,0.000310898,0.012939454,0.043457035,26,2022-12-7 14:27:41
1,0.36328128,0.000310898,0.012939454,0.043457035,26,2022-12-7 14:27:46
1,0.36328128,0.000310898,0.012939454,0.043457035,26,2022-12-7 14:27:51
1,0.36328128,0.000310898,0.012939454,0.043457035,26,2022-12-7 14:27:56
1,0.36328128,0.000308991,0.012939454,0.044189457,26,2022-12-7 14:28:1
1,0.36328128,0.000308991,0.012939454,0.044189457,26,2022-12-7 14:28:6
1,0.36328128,0.000308991,0.012939454,0.044189457,26,2022-12-7 14:28:11
1,0.36328128,0.000308991,0.012939454,0.044189457,26,2022-12-7 14:28:16
1,0.36328128,0.000308991,0.012939454,0.044189457,26,2022-12-7 14:28:21
1,0.36328128,0.000308991,0.012939454,0.044189457,26,2022-12-7 14:28:27
1,0.36718753,0.000370026,0.012939454,0.043945316,26,2022-12-7 14:28:32
1,0.36718753,0.000370026,0.012939454,0.043945316,26,2022-12-7 14:28:37
1,0.36718753,0.000370026,0.012939454,0.043945316,26,2022-12-7 14:28:42
1,0.36718753,0.000370026,0.012939454,0.043945316,26,2022-12-7 14:28:47
1,0.36718753,0.000370026,0.012939454,0.043945316,26,2022-12-7 14:28:52
1,0.36328128,0.00031662,0.013000489,0.043457035,26,2022-12-7 14:28:57
1,0.36328128,0.00031662,0.013000489,0.043457035,26,2022-12-7 14:29:2
1,0.36328128,0.00031662,0.013000489,0.043457035,26,2022-12-7 14:29:7
1,0.36328128,0.00031662,0.013000489,0.043457035,26,2022-12-7 14:29:12
1,0.36328128,0.00031662,0.013000489,0.043457035,26,2022-12-7 14:29:17
1,0.36328128,0.00031662,0.013000489,0.043457035,26,2022-12-7 14:29:22
1,0.365234405,0.000308991,0.012939454,0.043701176,26,2022-12-7 14:29:27
1,0.365234405,0.000308991,0.012939454,0.043701176,26,2022-12-7 14:29:32
1,0.365234405,0.000308991,0.012939454,0.043701176,26,2022-12-7 14:29:37
1,0.365234405,0.000308991,0.012939454,0.043701176,26,2022-12-7 14:29:42
1,0.365234405,0.000308991,0.012939454,0.043701176,26,2022-12-7 14:29:47
1,0.365234405,0.000308991,0.012939454,0.043701176,26,2022-12-7 14:29:52
1,0.365234405,0.000312805,0.013000489,0.044189457,26,2022-12-7 14:29:57
1,0.365234405,0.000312805,0.013000489,0.044189457,26,2022-12-7 14:30:2
1,0.365234405,0.000312805,0.013000489,0.044189457,26,2022-12-7 14:30:7
1,0.365234405,0.000312805,0.013000489,0.044189457,26,2022-12-7 14:30:12
1,0.365234405,0.000312805,0.013000489,0.044189457,26,2022-12-7 14:30:17
1,0.365234405,0.000312805,0.013000489,0.044189457,26,2022-12-7 14:30:22
1,0.36718753,0.000310898,0.013000489,0.043945316,27,2022-12-7 14:30:27
1,0.36718753,0.000310898,0.013000489,0.043945316,27,2022-12-7 14:30:32
1,0.36718753,0.000310898,0.013000489,0.043945316,27,2022-12-7 14:30:37
1,0.36718753,0.000310898,0.013000489,0.043945316,27,2022-12-7 14:30:43
1,0.36718753,0.000310898,0.013000489,0.043945316,27,2022-12-7 14:30:48
1,0.36718753,0.000310898,0.013000489,0.043945316,27,2022-12-7 14:30:53
1,0.365234405,0.000310898,0.012939454,0.043701176,27,2022-12-7 14:30:58
1,0.365234405,0.000310898,0.012939454,0.043701176,27,2022-12-7 14:31:3
1,0.365234405,0.000310898,0.012939454,0.043701176,27,2022-12-7 14:31:8
1,0.365234405,0.000310898,0.012939454,0.043701176,27,2022-12-7 14:31:13
1,0.365234405,0.000310898,0.012939454,0.043701176,27,2022-12-7 14:31:18
1,0.365234405,0.000310898,0.012939454,0.043701176,27,2022-12-7 14:31:23
1,0.365234405,0.000310898,0.013000489,0.043457035,27,2022-12-7 14:31:28
1,0.365234405,0.000310898,0.013000489,0.043457035,27,2022-12-7 14:31:33
1,0.365234405,0.000310898,0.013000489,0.043457035,27,2022-12-7 14:31:38
1,0.365234405,0.000310898,0.013000489,0.043457035,27,2022-12-7 14:31:43
1,0.365234405,0.000310898,0.013000489,0.043457035,27,2022-12-7 14:31:48
1,0.365234405,0.000310898,0.013000489,0.043457035,27,2022-12-7 14:31:53
1,0.36718753,0.000312805,0.013000489,0.043945316,27,2022-12-7 14:31:58
1,0.36718753,0.000312805,0.013000489,0.043945316,27,2022-12-7 14:32:3
